resp.id;ques;alt;spec;vel;qual;priv;cost;choice
76;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
76;2;alt3;Codice;Lento;Sufficente;Alta;15;0
76;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
76;3;alt2;Content;Lento;Ottimale;Alta;15;1
76;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
76;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
76;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
76;4;alt3;Content;Veloce;Ottimale;Alta;25;0
76;5;alt1;Codice;Lento;Sufficente;Alta;25;0
76;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
76;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
76;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
76;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
76;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
76;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
76;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
76;7;alt3;Content;Veloce;Sufficente;Alta;20;1
76;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
76;8;alt2;Content;Lento;Ottimale;Alta;20;1
76;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
76;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
76;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
76;9;alt3;Content;Lento;Sufficente;Alta;15;1
76;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
76;10;alt2;Content;Lento;Ottimale;Bassa;20;1
76;10;alt3;Content;Lento;Sufficente;Alta;25;0
77;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
77;1;alt2;Codice;Lento;Sufficente;Alta;20;0
77;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
77;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
77;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
77;2;alt3;Codice;Lento;Sufficente;Alta;15;0
77;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
77;3;alt2;Content;Lento;Ottimale;Alta;15;1
77;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
77;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
77;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
77;4;alt3;Content;Veloce;Ottimale;Alta;25;1
77;5;alt1;Codice;Lento;Sufficente;Alta;25;0
77;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
77;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
77;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
77;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
77;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
77;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
77;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
77;7;alt3;Content;Veloce;Sufficente;Alta;20;0
77;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
77;8;alt2;Content;Lento;Ottimale;Alta;20;0
77;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
77;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
77;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
77;9;alt3;Content;Lento;Sufficente;Alta;15;0
77;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
77;10;alt2;Content;Lento;Ottimale;Bassa;20;1
77;10;alt3;Content;Lento;Sufficente;Alta;25;0
78;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
78;1;alt2;Codice;Lento;Sufficente;Alta;20;0
78;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
78;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
78;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
78;2;alt3;Codice;Lento;Sufficente;Alta;15;0
78;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
78;3;alt2;Content;Lento;Ottimale;Alta;15;1
78;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
78;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
78;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
78;4;alt3;Content;Veloce;Ottimale;Alta;25;1
78;5;alt1;Codice;Lento;Sufficente;Alta;25;0
78;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
78;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
78;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
78;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
78;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
78;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
78;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
78;7;alt3;Content;Veloce;Sufficente;Alta;20;0
78;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
78;8;alt2;Content;Lento;Ottimale;Alta;20;1
78;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
78;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
78;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
78;9;alt3;Content;Lento;Sufficente;Alta;15;0
78;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
78;10;alt2;Content;Lento;Ottimale;Bassa;20;1
78;10;alt3;Content;Lento;Sufficente;Alta;25;0
79;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
79;1;alt2;Codice;Lento;Sufficente;Alta;20;1
79;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
79;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
79;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
79;2;alt3;Codice;Lento;Sufficente;Alta;15;1
79;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
79;3;alt2;Content;Lento;Ottimale;Alta;15;0
79;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
79;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
79;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
79;4;alt3;Content;Veloce;Ottimale;Alta;25;1
79;5;alt1;Codice;Lento;Sufficente;Alta;25;0
79;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
79;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
79;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
79;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
79;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
79;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
79;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
79;7;alt3;Content;Veloce;Sufficente;Alta;20;1
79;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
79;8;alt2;Content;Lento;Ottimale;Alta;20;0
79;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
79;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
79;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
79;9;alt3;Content;Lento;Sufficente;Alta;15;1
79;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
79;10;alt2;Content;Lento;Ottimale;Bassa;20;0
79;10;alt3;Content;Lento;Sufficente;Alta;25;1
80;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
80;1;alt2;Codice;Lento;Sufficente;Alta;20;0
80;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
80;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
80;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
80;2;alt3;Codice;Lento;Sufficente;Alta;15;0
80;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
80;3;alt2;Content;Lento;Ottimale;Alta;15;1
80;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
80;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
80;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
80;4;alt3;Content;Veloce;Ottimale;Alta;25;1
80;5;alt1;Codice;Lento;Sufficente;Alta;25;0
80;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
80;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
80;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
80;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
80;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
80;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
80;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
80;7;alt3;Content;Veloce;Sufficente;Alta;20;1
80;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
80;8;alt2;Content;Lento;Ottimale;Alta;20;1
80;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
80;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
80;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
80;9;alt3;Content;Lento;Sufficente;Alta;15;1
80;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
80;10;alt2;Content;Lento;Ottimale;Bassa;20;0
80;10;alt3;Content;Lento;Sufficente;Alta;25;1
81;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
81;1;alt2;Codice;Lento;Sufficente;Alta;20;1
81;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
81;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
81;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
81;2;alt3;Codice;Lento;Sufficente;Alta;15;0
81;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
81;3;alt2;Content;Lento;Ottimale;Alta;15;0
81;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
81;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
81;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
81;4;alt3;Content;Veloce;Ottimale;Alta;25;0
81;5;alt1;Codice;Lento;Sufficente;Alta;25;0
81;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
81;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
81;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
81;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
81;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
81;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
81;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
81;7;alt3;Content;Veloce;Sufficente;Alta;20;1
81;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
81;8;alt2;Content;Lento;Ottimale;Alta;20;0
81;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
81;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
81;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
81;9;alt3;Content;Lento;Sufficente;Alta;15;1
81;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
81;10;alt2;Content;Lento;Ottimale;Bassa;20;0
81;10;alt3;Content;Lento;Sufficente;Alta;25;0
82;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
82;1;alt2;Codice;Lento;Sufficente;Alta;20;0
82;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
82;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
82;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
82;2;alt3;Codice;Lento;Sufficente;Alta;15;1
82;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
82;3;alt2;Content;Lento;Ottimale;Alta;15;0
82;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
82;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
82;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
82;4;alt3;Content;Veloce;Ottimale;Alta;25;1
82;5;alt1;Codice;Lento;Sufficente;Alta;25;0
82;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
82;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
82;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
82;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
82;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
82;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
82;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
82;7;alt3;Content;Veloce;Sufficente;Alta;20;1
82;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
82;8;alt2;Content;Lento;Ottimale;Alta;20;1
82;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
82;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
82;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
82;9;alt3;Content;Lento;Sufficente;Alta;15;0
82;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
82;10;alt2;Content;Lento;Ottimale;Bassa;20;0
82;10;alt3;Content;Lento;Sufficente;Alta;25;0
83;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
83;1;alt2;Codice;Lento;Sufficente;Alta;20;0
83;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
83;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
83;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
83;2;alt3;Codice;Lento;Sufficente;Alta;15;0
83;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
83;3;alt2;Content;Lento;Ottimale;Alta;15;0
83;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
83;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
83;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
83;4;alt3;Content;Veloce;Ottimale;Alta;25;0
83;5;alt1;Codice;Lento;Sufficente;Alta;25;0
83;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
83;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
83;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
83;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
83;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
83;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
83;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
83;7;alt3;Content;Veloce;Sufficente;Alta;20;0
83;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
83;8;alt2;Content;Lento;Ottimale;Alta;20;0
83;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
83;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
83;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
83;9;alt3;Content;Lento;Sufficente;Alta;15;0
83;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
83;10;alt2;Content;Lento;Ottimale;Bassa;20;0
83;10;alt3;Content;Lento;Sufficente;Alta;25;0
84;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
84;1;alt2;Codice;Lento;Sufficente;Alta;20;1
84;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
84;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
84;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
84;2;alt3;Codice;Lento;Sufficente;Alta;15;1
84;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
84;3;alt2;Content;Lento;Ottimale;Alta;15;1
84;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
84;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
84;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
84;4;alt3;Content;Veloce;Ottimale;Alta;25;0
84;5;alt1;Codice;Lento;Sufficente;Alta;25;0
84;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
84;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
84;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
84;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
84;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
84;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
84;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
84;7;alt3;Content;Veloce;Sufficente;Alta;20;1
84;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
84;8;alt2;Content;Lento;Ottimale;Alta;20;1
84;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
84;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
84;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
84;9;alt3;Content;Lento;Sufficente;Alta;15;1
84;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
84;10;alt2;Content;Lento;Ottimale;Bassa;20;0
84;10;alt3;Content;Lento;Sufficente;Alta;25;1
85;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
85;1;alt2;Codice;Lento;Sufficente;Alta;20;1
85;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
85;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
85;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
85;2;alt3;Codice;Lento;Sufficente;Alta;15;0
85;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
85;3;alt2;Content;Lento;Ottimale;Alta;15;0
85;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
85;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
85;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
85;4;alt3;Content;Veloce;Ottimale;Alta;25;0
85;5;alt1;Codice;Lento;Sufficente;Alta;25;0
85;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
85;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
85;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
85;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
85;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
85;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
85;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
85;7;alt3;Content;Veloce;Sufficente;Alta;20;0
85;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
85;8;alt2;Content;Lento;Ottimale;Alta;20;1
85;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
85;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
85;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
85;9;alt3;Content;Lento;Sufficente;Alta;15;0
85;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
85;10;alt2;Content;Lento;Ottimale;Bassa;20;0
85;10;alt3;Content;Lento;Sufficente;Alta;25;0
86;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
86;1;alt2;Codice;Lento;Sufficente;Alta;20;0
86;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
86;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
86;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
86;2;alt3;Codice;Lento;Sufficente;Alta;15;0
86;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
86;3;alt2;Content;Lento;Ottimale;Alta;15;1
86;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
86;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
86;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
86;4;alt3;Content;Veloce;Ottimale;Alta;25;1
86;5;alt1;Codice;Lento;Sufficente;Alta;25;0
86;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
86;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
86;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
86;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
86;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
86;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
86;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
86;7;alt3;Content;Veloce;Sufficente;Alta;20;0
86;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
86;8;alt2;Content;Lento;Ottimale;Alta;20;0
86;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
86;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
86;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
86;9;alt3;Content;Lento;Sufficente;Alta;15;0
86;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
86;10;alt2;Content;Lento;Ottimale;Bassa;20;0
86;10;alt3;Content;Lento;Sufficente;Alta;25;0
87;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
87;1;alt2;Codice;Lento;Sufficente;Alta;20;0
87;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
87;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
87;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
87;2;alt3;Codice;Lento;Sufficente;Alta;15;0
87;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
87;3;alt2;Content;Lento;Ottimale;Alta;15;0
87;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
87;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
87;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
87;4;alt3;Content;Veloce;Ottimale;Alta;25;0
87;5;alt1;Codice;Lento;Sufficente;Alta;25;0
87;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
87;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
87;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
87;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
87;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
87;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
87;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
87;7;alt3;Content;Veloce;Sufficente;Alta;20;1
87;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
87;8;alt2;Content;Lento;Ottimale;Alta;20;0
87;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
87;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
87;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
87;9;alt3;Content;Lento;Sufficente;Alta;15;0
87;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
87;10;alt2;Content;Lento;Ottimale;Bassa;20;0
87;10;alt3;Content;Lento;Sufficente;Alta;25;0
88;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
88;1;alt2;Codice;Lento;Sufficente;Alta;20;1
88;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
88;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
88;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
88;2;alt3;Codice;Lento;Sufficente;Alta;15;0
88;3;alt1;Codice;Lento;Sufficente;Bassa;20;1
88;3;alt2;Content;Lento;Ottimale;Alta;15;0
88;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
88;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
88;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
88;4;alt3;Content;Veloce;Ottimale;Alta;25;0
88;5;alt1;Codice;Lento;Sufficente;Alta;25;0
88;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
88;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
88;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
88;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
88;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
88;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
88;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
88;7;alt3;Content;Veloce;Sufficente;Alta;20;0
88;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
88;8;alt2;Content;Lento;Ottimale;Alta;20;0
88;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
88;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
88;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
88;9;alt3;Content;Lento;Sufficente;Alta;15;0
88;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
88;10;alt2;Content;Lento;Ottimale;Bassa;20;0
88;10;alt3;Content;Lento;Sufficente;Alta;25;0
89;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
89;1;alt2;Codice;Lento;Sufficente;Alta;20;0
89;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
89;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
89;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
89;2;alt3;Codice;Lento;Sufficente;Alta;15;0
89;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
89;3;alt2;Content;Lento;Ottimale;Alta;15;1
89;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
89;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
89;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
89;4;alt3;Content;Veloce;Ottimale;Alta;25;0
89;5;alt1;Codice;Lento;Sufficente;Alta;25;0
89;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
89;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
89;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
89;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
89;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
89;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
89;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
89;7;alt3;Content;Veloce;Sufficente;Alta;20;1
89;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
89;8;alt2;Content;Lento;Ottimale;Alta;20;1
89;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
89;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
89;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
89;9;alt3;Content;Lento;Sufficente;Alta;15;0
89;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
89;10;alt2;Content;Lento;Ottimale;Bassa;20;0
89;10;alt3;Content;Lento;Sufficente;Alta;25;0
90;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
90;1;alt2;Codice;Lento;Sufficente;Alta;20;0
90;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
90;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
90;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
90;2;alt3;Codice;Lento;Sufficente;Alta;15;0
90;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
90;3;alt2;Content;Lento;Ottimale;Alta;15;1
90;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
90;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
90;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
90;4;alt3;Content;Veloce;Ottimale;Alta;25;0
90;5;alt1;Codice;Lento;Sufficente;Alta;25;0
90;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
90;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
90;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
90;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
90;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
90;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
90;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
90;7;alt3;Content;Veloce;Sufficente;Alta;20;0
90;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
90;8;alt2;Content;Lento;Ottimale;Alta;20;1
90;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
90;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
90;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
90;9;alt3;Content;Lento;Sufficente;Alta;15;0
90;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
90;10;alt2;Content;Lento;Ottimale;Bassa;20;1
90;10;alt3;Content;Lento;Sufficente;Alta;25;0
91;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
91;1;alt2;Codice;Lento;Sufficente;Alta;20;0
91;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
91;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
91;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
